,id,item,rating
15255,1970,Q54_3,5
15256,1970,Q54_4,5
15257,1970,Q54_5,5
15258,1971,Q130,1
15259,1971,Q108,1
15260,1971,Q141,1
15261,1971,Q126,5
15262,1972,Q107__1,2
15263,1972,Q40,1
15264,1972,Q15,1
15265,1972,Q52,2
15266,1972,Q114,4
15267,1972,Q108__1,4
15268,1972,Q48,4
15269,1973,Q6_3,3
15270,1973,Q3,4
15271,1973,Q5,4
15272,1973,Q60,4
15273,1973,Q6_1,5
15274,1973,Q6_2,5
15275,1973,Q6_4,5
15276,1973,Q7,5
15277,1974,Q107,1
15278,1974,Q11,2
15279,1974,Q12,2
15280,1974,Q9,3
15281,1974,Q8,4
15282,1975,Q107__1,4
15283,1975,Q114,5
15284,1975,Q108__1,5
15285,1975,Q50,5
15286,1975,Q54_1,5
15287,1975,Q54_2,5
15288,1975,Q54_3,5
15289,1975,Q54_4,5
15290,1975,Q54_5,5
15291,1976,Q108,1
15292,1976,Q141,1
15293,1976,Q111,1
15294,1976,Q35,4
15295,1976,Q130,5
15296,1976,Q106_1,5
15297,1976,Q106_2,5
15298,1976,Q106_3,5
15299,1976,Q126,5
15300,1976,Q120,5
15301,1976,Q37_1,5
15302,1976,Q37_2,5
15303,1976,Q37_3,5
15304,1976,Q37_4,5
15305,1976,Q37_5,5
15306,1977,Q8,2
15307,1977,Q9,2
15308,1977,Q11,3
15309,1977,Q120,4
15310,1978,Q108,1
15311,1978,Q141,1
15312,1978,Q137,1
15313,1978,Q116__1,4
15314,1978,Q130,5
15315,1978,Q106_1,5
15316,1978,Q106_2,5
15317,1978,Q106_3,5
15318,1978,Q126,5
15319,1978,Q129,5
15320,1978,Q114_1,5
15321,1978,Q114_2,5
15322,1978,Q114_3,5
15323,1979,Q53_1,1
15324,1979,Q53_4,1
15325,1980,Q109,1
15326,1980,Q138,1
15327,1980,Q108,1
15328,1980,Q141,1
15329,1980,Q134,3
15330,1980,Q100,4
15331,1980,Q104,4
15332,1980,Q131,5
15333,1980,Q102_1,5
15334,1980,Q102_2,5
15335,1980,Q102_3,5
15336,1980,Q102_4,5
15337,1980,Q130,5
15338,1980,Q106_1,5
15339,1980,Q106_2,5
15340,1980,Q106_3,5
15341,1980,Q126,5
15342,1981,Q53_4,1
15343,1981,Q35,1
15344,1981,Q111,1
15345,1981,Q120,3
15346,1981,Q53_1,5
15347,1981,Q53_2,5
15348,1981,Q53_3,5
15349,1982,Q108,1
15350,1982,Q141,1
15351,1982,Q126,3
15352,1982,Q130,5
15353,1982,Q106_1,5
15354,1982,Q106_2,5
15355,1982,Q106_3,5
15356,1983,Q53_1,5
15357,1983,Q53_2,5
15358,1983,Q53_3,5
15359,1983,Q53_4,5
15360,1984,Q137,1
15361,1984,Q129,4
15362,1984,Q116__1,4
15363,1984,Q114_1,5
15364,1984,Q114_2,5
15365,1984,Q114_3,5
15366,1985,Q53_1,5
15367,1985,Q53_2,5
15368,1985,Q53_3,5
15369,1985,Q53_4,5
15370,1986,Q50,2
15371,1986,Q52,2
15372,1986,Q5,1
15373,1986,Q60,1
15374,1986,Q6_3,3
15375,1986,Q7,3
15376,1986,Q107__1,3
15377,1986,Q108__1,3
15378,1986,Q54_1,3
15379,1986,Q54_2,3
15380,1986,Q6_4,4
15381,1986,Q114,4
15382,1986,Q48,4
15383,1986,Q54_5,4
15384,1986,Q3,5
15385,1986,Q6_1,5
15386,1986,Q6_2,5
15387,1986,Q54_3,5
15388,1986,Q54_4,5
15389,1987,Q35,1
15390,1987,Q111,1
15391,1987,Q114,3
15392,1987,Q107__1,3
15393,1987,Q120,5
15394,1987,Q108__1,5
15395,1987,Q50,5
15396,1987,Q54_1,5
15397,1987,Q54_2,5
15398,1987,Q54_3,5
15399,1987,Q54_4,5
15400,1987,Q54_5,5
15401,1988,Q108,1
15402,1988,Q141,1
15403,1988,Q106_1,3
15404,1988,Q107__1,3
15405,1988,Q126,4
15406,1988,Q130,5
15407,1988,Q114,5
15408,1988,Q108__1,5
15409,1988,Q50,5
15410,1988,Q54_1,5
15411,1988,Q54_2,5
15412,1988,Q54_3,5
15413,1988,Q54_4,5
15414,1988,Q54_5,5
15415,1989,Q107__1,2
15416,1989,Q50,2
15417,1989,Q35,1
15418,1989,Q111,1
15419,1989,Q52,2
15420,1989,Q114,3
15421,1989,Q108__1,3
15422,1989,Q48,3
15423,1989,Q120,4
15424,1990,Q35,1
15425,1990,Q111,1
15426,1990,Q120,5
15427,1990,Q114,5
15428,1991,Q108,1
15429,1991,Q141,1
15430,1991,Q3,2
15431,1991,Q106_1,3
15432,1991,Q106_2,3
15433,1991,Q106_3,3
15434,1991,Q6_3,3
15435,1991,Q130,4
15436,1991,Q126,4
15437,1991,Q5,4
15438,1991,Q6_1,4
15439,1991,Q7,4
15440,1991,Q6_2,5
15441,1991,Q6_4,5
15442,1992,Q126,1
15443,1992,Q108,1
15444,1992,Q141,1
15445,1992,Q106_2,3
15446,1992,Q130,4
15447,1993,Q109,2
15448,1993,Q138,1
15449,1993,Q108,1
15450,1993,Q141,1
15451,1993,Q96,3
15452,1993,Q104,3
15453,1993,Q134,3
15454,1993,Q100,4
15455,1993,Q130,4
15456,1993,Q131,5
15457,1993,Q102_2,5
15458,1993,Q102_3,5
15459,1993,Q102_4,5
15460,1993,Q106_3,5
15461,1993,Q126,5
15462,1994,Q107__1,2
15463,1994,Q114_1,1
15464,1994,Q114_2,1
15465,1994,Q114_3,1
15466,1994,Q114,1
15467,1994,Q116__1,3
15468,1994,Q137,4
15469,1995,Q53_4,1
15470,1995,Q52,2
15471,1995,Q107__1,3
15472,1995,Q48,3
15473,1995,Q114,4
15474,1995,Q108__1,5
15475,1996,Q108,1
15476,1996,Q141,1
15477,1996,Q35,1
15478,1996,Q111,1
15479,1996,Q130,5
15480,1996,Q106_1,5
15481,1996,Q106_2,5
15482,1996,Q106_3,5
15483,1996,Q126,5
15484,1996,Q120,5
15485,1997,Q111,1
15486,1997,Q35,4
15487,1997,Q37_1,4
15488,1997,Q37_2,4
15489,1997,Q37_3,4
15490,1997,Q37_4,4
15491,1997,Q37_5,4
15492,1997,Q120,5
15493,1998,Q53_2,5
15494,1998,Q53_3,5
15495,1998,Q53_4,5
15496,1999,Q120,1
15497,1999,Q37_4,1
15498,1999,Q37_5,1
15499,1999,Q111,1
15500,1999,Q37_1,2
15501,1999,Q37_2,2
15502,1999,Q37_3,3
15503,1999,Q35,4
15504,2000,Q5,4
15505,2000,Q60,4
15506,2000,Q3,5
15507,2000,Q6_1,5
15508,2000,Q6_2,5
15509,2000,Q6_3,5
15510,2000,Q6_4,5
15511,2000,Q7,5
15512,2001,Q106_3,1
15513,2001,Q108,1
15514,2001,Q141,1
15515,2001,Q130,3
15516,2001,Q106_1,3
15517,2001,Q106_2,3
15518,2001,Q126,3
15519,2002,Q120,1
15520,2002,Q35,1
15521,2002,Q111,1
15522,2003,Q137,1
15523,2003,Q116__1,3
15524,2003,Q53_1,5
15525,2003,Q53_2,5
15526,2003,Q53_3,5
15527,2003,Q53_4,5
15528,2003,Q129,5
15529,2003,Q114_1,5
15530,2003,Q114_2,5
15531,2003,Q114_3,5
15532,2004,Q35,1
15533,2004,Q111,1
15534,2004,Q53_1,5
15535,2004,Q53_2,5
15536,2004,Q53_3,5
15537,2004,Q53_4,5
15538,2004,Q120,5
15539,2005,Q106_1,3
15540,2005,Q129,3
15541,2005,Q114_1,3
15542,2005,Q130,4
15543,2005,Q126,4
15544,2005,Q108,4
15545,2005,Q110,4
15546,2005,Q141,4
15547,2005,Q116__1,4
15548,2005,Q137,4
15549,2006,Q35,1
15550,2006,Q120,4
15551,2006,Q111,4
15552,2006,Q112__1,4
15553,2007,Q5,3
15554,2007,Q107__1,3
15555,2007,Q48,3
15556,2007,Q3,4
15557,2007,Q6_1,4
15558,2007,Q6_4,4
15559,2007,Q7,4
15560,2007,Q60,4
15561,2007,Q6_2,5
15562,2007,Q6_3,5
15563,2007,Q114,5
15564,2007,Q108__1,5
15565,2007,Q50,5
15566,2008,Q35,1
15567,2008,Q111,1
15568,2008,Q120,4
15569,2009,Q109,2
15570,2009,Q96,1
15571,2009,Q104,1
15572,2009,Q134,1
15573,2009,Q131,2
15574,2009,Q100,3
15575,2009,Q102_1,3
15576,2009,Q102_2,3
15577,2009,Q102_3,3
15578,2009,Q102_4,3
15579,2009,Q138,4
15580,2010,Q116__1,1
15581,2010,Q137,1
15582,2010,Q129,4
15583,2011,Q114,2
15584,2011,Q107__1,3
15585,2011,Q108__1,3
15586,2011,Q48,3
15587,2011,Q54_4,4
15588,2011,Q50,5
15589,2011,Q54_1,5
15590,2011,Q54_2,5
15591,2011,Q54_3,5
15592,2012,Q108,1
15593,2012,Q114,1
15594,2012,Q126,2
15595,2012,Q108__1,2
15596,2012,Q48,2
15597,2012,Q106_3,3
15598,2012,Q54_1,3
15599,2012,Q54_2,3
15600,2012,Q54_3,3
15601,2012,Q54_4,3
15602,2012,Q54_5,3
15603,2012,Q130,4
15604,2012,Q141,4
15605,2012,Q107__1,4
15606,2012,Q50,5
15607,2013,Q35,1
15608,2013,Q111,1
15609,2013,Q53_1,5
15610,2013,Q53_2,5
15611,2013,Q53_3,5
15612,2013,Q53_4,5
15613,2013,Q120,5
15614,2014,Q137,1
15615,2014,Q111,1
15616,2014,Q116__1,3
15617,2014,Q120,4
15618,2014,Q35,4
15619,2014,Q37_2,4
15620,2014,Q129,5
15621,2014,Q114_1,5
15622,2014,Q114_2,5
15623,2014,Q114_3,5
15624,2014,Q37_1,5
15625,2014,Q37_3,5
15626,2014,Q37_4,5
15627,2014,Q37_5,5
15628,2015,Q11,3
15629,2015,Q8,4
15630,2015,Q12,4
15631,2015,Q107,4
15632,2015,Q105,4
15633,2015,Q53_1,5
15634,2015,Q53_2,5
15635,2015,Q53_3,5
15636,2015,Q53_4,5
15637,2015,Q9,5
15638,2016,Q107__1,3
15639,2016,Q53_1,5
15640,2016,Q53_2,5
15641,2016,Q53_3,5
15642,2016,Q53_4,5
15643,2016,Q114,5
15644,2016,Q108__1,5
15645,2016,Q50,5
15646,2016,Q54_1,5
15647,2016,Q54_2,5
15648,2016,Q54_3,5
15649,2016,Q54_4,5
15650,2016,Q54_5,5
15651,2017,Q107__1,3
15652,2017,Q114,5
15653,2017,Q108__1,5
15654,2018,Q107__1,2
15655,2018,Q108,1
15656,2018,Q141,1
15657,2018,Q48,3
15658,2018,Q130,5
15659,2018,Q126,5
15660,2018,Q114,5
15661,2018,Q108__1,5
15662,2018,Q50,5
15663,2018,Q54_1,5
15664,2018,Q54_2,5
15665,2018,Q54_3,5
15666,2018,Q54_4,5
15667,2018,Q54_5,5
15668,2019,Q54_1,1
15669,2019,Q114,3
15670,2019,Q107__1,3
15671,2019,Q108__1,3
15672,2019,Q48,3
15673,2019,Q50,5
15674,2020,Q35,1
15675,2020,Q111,1
15676,2020,Q6_3,3
15677,2020,Q5,4
15678,2020,Q7,4
15679,2020,Q60,4
15680,2020,Q120,5
15681,2020,Q3,5
15682,2020,Q6_1,5
15683,2020,Q6_2,5
15684,2020,Q6_4,5
15685,2021,Q107__1,3
15686,2021,Q108__1,3
15687,2021,Q48,3
15688,2021,Q114,4
15689,2021,Q54_1,5
15690,2021,Q54_2,5
15691,2021,Q54_3,5
15692,2021,Q54_4,5
15693,2021,Q54_5,5
15694,2022,Q108,1
15695,2022,Q141,1
15696,2022,Q35,1
15697,2022,Q111,1
15698,2022,Q126,2
15699,2022,Q120,3
15700,2022,Q130,4
15701,2023,Q50,2
15702,2023,Q52,2
15703,2023,Q120,1
15704,2023,Q35,1
15705,2023,Q111,1
15706,2023,Q114,1
15707,2023,Q108__1,1
15708,2023,Q48,1
15709,2023,Q54_4,2
15710,2023,Q54_5,2
15711,2023,Q107__1,3
15712,2023,Q54_1,3
15713,2023,Q54_2,3
15714,2023,Q54_3,3
15715,2024,Q15,1
15716,2024,Q40,5
15717,2025,Q53_1,3
15718,2025,Q53_2,3
15719,2025,Q53_4,3
15720,2026,Q130,1
15721,2026,Q106_1,1
15722,2026,Q108,1
15723,2026,Q126,2
15724,2026,Q106_2,3
15725,2026,Q106_3,3
15726,2026,Q141,4
15727,2027,Q130,1
15728,2027,Q106_2,1
15729,2027,Q106_3,1
15730,2027,Q126,1
15731,2027,Q108,1
15732,2027,Q141,1
15733,2027,Q106_1,5
15734,2028,Q35,1
15735,2028,Q111,1
15736,2028,Q120,3
15737,2029,Q50,2
15738,2029,Q52,2
15739,2029,Q129,1
15740,2029,Q116__1,1
15741,2029,Q114,1
15742,2029,Q54_1,1
15743,2029,Q54_2,1
15744,2029,Q54_3,1
15745,2029,Q54_4,1
15746,2029,Q54_5,1
15747,2029,Q107__1,3
15748,2029,Q137,4
15749,2029,Q108__1,4
15750,2029,Q48,4
15751,2029,Q114_2,5
15752,2029,Q114_3,5
15753,2030,Q137,1
15754,2030,Q35,1
15755,2030,Q111,1
15756,2030,Q114_3,3
15757,2030,Q116__1,3
15758,2030,Q129,4
15759,2030,Q120,4
15760,2031,Q35,1
15761,2031,Q111,1
15762,2031,Q53_4,3
15763,2031,Q53_1,5
15764,2031,Q53_2,5
15765,2031,Q120,5
15766,2032,Q5,4
15767,2032,Q60,4
15768,2032,Q3,5
15769,2032,Q6_1,5
15770,2032,Q6_2,5
15771,2032,Q6_3,5
15772,2032,Q6_4,5
15773,2032,Q7,5
15774,2033,Q108,1
15775,2033,Q141,1
15776,2033,Q35,1
15777,2033,Q111,1
15778,2033,Q106_1,3
15779,2033,Q106_2,3
15780,2033,Q126,3
15781,2033,Q130,5
15782,2033,Q120,5
15783,2034,Q138,1
15784,2034,Q108,1
15785,2034,Q141,1
15786,2034,Q109,2
15787,2034,Q134,3
15788,2034,Q100,4
15789,2034,Q104,4
15790,2034,Q131,5
15791,2034,Q102_1,5
15792,2034,Q102_2,5
15793,2034,Q102_3,5
15794,2034,Q102_4,5
15795,2034,Q130,5
15796,2034,Q106_1,5
15797,2034,Q106_2,5
15798,2034,Q106_3,5
15799,2034,Q126,5
15800,2035,Q137,1
15801,2035,Q116__1,3
15802,2035,Q5,4
15803,2035,Q6_1,4
15804,2035,Q6_2,4
15805,2035,Q60,4
15806,2035,Q129,5
15807,2035,Q114_1,5
15808,2035,Q114_2,5
15809,2035,Q114_3,5
15810,2035,Q3,5
15811,2035,Q6_3,5
15812,2035,Q6_4,5
15813,2035,Q7,5
15814,2036,Q35,1
15815,2036,Q111,1
15816,2036,Q107,1
15817,2036,Q11,2
15818,2036,Q12,2
15819,2036,Q8,4
15820,2036,Q120,5
15821,2036,Q9,5
15822,2037,Q107__1,3
15823,2037,Q114,5
15824,2037,Q108__1,5
15825,2037,Q50,5
15826,2037,Q54_1,5
15827,2037,Q54_2,5
15828,2037,Q54_3,5
15829,2037,Q54_4,5
15830,2037,Q54_5,5
15831,2038,Q107,1
15832,2038,Q54_1,1
15833,2038,Q54_2,1
15834,2038,Q54_3,1
15835,2038,Q54_4,1
15836,2038,Q54_5,1
15837,2038,Q9,2
15838,2038,Q11,3
15839,2038,Q107__1,3
15840,2038,Q8,4
15841,2038,Q12,4
15842,2038,Q114,4
15843,2038,Q108__1,5
15844,2038,Q50,5
15845,2039,Q53_1,5
15846,2039,Q53_2,5
15847,2039,Q53_3,5
15848,2039,Q53_4,5
15849,2040,Q107,1
15850,2040,Q11,2
15851,2040,Q12,4
15852,2040,Q8,5
15853,2040,Q9,5
15854,2041,Q108,1
15855,2041,Q141,1
15856,2041,Q35,1
15857,2041,Q111,1
15858,2041,Q106_2,3
15859,2041,Q106_3,3
15860,2041,Q126,3
15861,2041,Q120,4
15862,2041,Q130,5
15863,2042,Q53_2,1
15864,2042,Q55,1
15865,2042,Q53_4,3
15866,2042,Q53_1,5
15867,2043,Q53_1,3
15868,2043,Q53_2,3
15869,2043,Q55,3
15870,2044,Q108,1
15871,2044,Q141,1
15872,2044,Q116__1,1
15873,2044,Q137,1
15874,2044,Q106_1,3
15875,2044,Q106_2,3
15876,2044,Q126,3
15877,2044,Q114_1,3
15878,2044,Q114_2,3
15879,2044,Q130,4
15880,2044,Q129,4
15881,2045,Q137,1
15882,2045,Q35,1
15883,2045,Q111,1
15884,2045,Q116__1,4
15885,2045,Q129,5
15886,2045,Q120,5
15887,2046,Q107__1,2
15888,2046,Q130,1
15889,2046,Q126,1
15890,2046,Q108,1
15891,2046,Q54_1,1
15892,2046,Q54_2,1
15893,2046,Q54_3,1
15894,2046,Q54_4,1
15895,2046,Q54_5,1
15896,2046,Q114,3
15897,2046,Q108__1,3
15898,2046,Q141,4
15899,2046,Q106_1,5
15900,2046,Q106_2,5
15901,2046,Q106_3,5
15902,2046,Q50,5
15903,2047,Q53_3,3
15904,2047,Q107__1,3
15905,2047,Q48,3
15906,2047,Q53_1,5
15907,2047,Q53_2,5
15908,2047,Q53_4,5
15909,2047,Q114,5
15910,2047,Q108__1,5
15911,2047,Q50,5
15912,2047,Q54_1,5
15913,2047,Q54_3,5
15914,2047,Q54_4,5
15915,2047,Q54_5,5
15916,2048,Q3,1
15917,2048,Q5,1
15918,2048,Q6_2,1
15919,2048,Q6_3,1
15920,2048,Q6_4,1
15921,2048,Q60,1
15922,2048,Q6_1,2
15923,2048,Q7,3
15924,2049,Q50,2
15925,2049,Q52,2
15926,2049,Q137,1
15927,2049,Q48,1
15928,2049,Q54_1,1
15929,2049,Q54_2,1
15930,2049,Q54_3,1
15931,2049,Q54_4,1
15932,2049,Q54_5,1
15933,2049,Q107__1,3
15934,2049,Q108__1,3
15935,2049,Q116__1,4
15936,2049,Q114,4
15937,2049,Q129,5
15938,2050,Q116__1,1
15939,2050,Q137,1
15940,2050,Q114,3
15941,2050,Q107__1,3
15942,2050,Q108__1,3
15943,2050,Q129,5
15944,2050,Q114_1,5
15945,2050,Q114_2,5
15946,2051,Q53_2,3
15947,2051,Q53_4,3
15948,2051,Q6_3,3
15949,2051,Q55,4
15950,2051,Q5,4
15951,2051,Q60,4
15952,2051,Q3,5
15953,2051,Q6_1,5
15954,2051,Q6_2,5
15955,2051,Q6_4,5
15956,2051,Q7,5
15957,2052,Q35,1
15958,2052,Q111,1
15959,2052,Q106,1
15960,2052,Q120,2
15961,2052,Q11,2
15962,2052,Q8,3
15963,2052,Q12,3
15964,2052,Q107,4
15965,2052,Q105,4
15966,2052,Q9,5
15967,2053,Q109,2
15968,2053,Q138,1
15969,2053,Q107__1,3
15970,2053,Q96,4
15971,2053,Q100,4
15972,2053,Q104,4
15973,2053,Q134,4
15974,2053,Q48,4
15975,2053,Q131,5
15976,2053,Q102_1,5
15977,2053,Q102_2,5
15978,2053,Q102_3,5
15979,2053,Q102_4,5
15980,2053,Q114,5
15981,2053,Q108__1,5
15982,2053,Q50,5
15983,2054,Q141,1
15984,2054,Q126,4
15985,2054,Q108,4
15986,2054,Q110,4
15987,2054,Q130,5
15988,2054,Q106_1,5
15989,2054,Q106_2,5
15990,2054,Q106_3,5
15991,2055,Q35,1
15992,2055,Q111,1
15993,2055,Q120,4
15994,2056,Q108,1
15995,2056,Q141,1
15996,2056,Q116__1,1
15997,2056,Q137,1
15998,2056,Q126,4
15999,2056,Q130,5
16000,2056,Q129,5
16001,2057,Q48,2
16002,2057,Q52,2
16003,2057,Q114,3
16004,2057,Q107__1,3
16005,2057,Q108__1,3
16006,2058,Q35,1
16007,2058,Q111,1
16008,2058,Q12,1
16009,2058,Q107,1
16010,2058,Q120,4
16011,2058,Q8,4
16012,2059,Q137,1
16013,2059,Q116__1,4
16014,2059,Q129,5
16015,2059,Q114_1,5
16016,2059,Q114_2,5
16017,2059,Q114_3,5
16018,2061,Q108,1
16019,2061,Q141,1
16020,2061,Q130,5
16021,2061,Q106_3,5
16022,2061,Q126,5
16023,2062,Q35,1
16024,2062,Q111,1
16025,2062,Q120,3
16026,2062,Q114,3
16027,2063,Q55,3
16028,2063,Q107__1,3
16029,2063,Q54_1,3
16030,2063,Q54_2,3
16031,2063,Q54_3,3
16032,2063,Q54_4,3
16033,2063,Q54_5,3
16034,2063,Q48,4
16035,2063,Q53_1,5
16036,2063,Q114,5
16037,2063,Q108__1,5
16038,2063,Q50,5
16039,2064,Q107,1
16040,2064,Q9,2
16041,2064,Q11,2
16042,2064,Q48,2
16043,2064,Q114,3
16044,2064,Q107__1,3
16045,2064,Q108__1,3
16046,2064,Q54_1,3
16047,2064,Q54_2,3
16048,2064,Q54_3,3
16049,2064,Q54_4,3
16050,2064,Q54_5,3
16051,2064,Q8,4
16052,2064,Q12,5
16053,2064,Q50,5
16054,2065,Q53_1,1
16055,2065,Q53_2,1
16056,2065,Q53_3,1
16057,2065,Q53_4,1
16058,2065,Q55,1
16059,2066,Q48,3
16060,2066,Q107__1,4
16061,2066,Q114,5
16062,2066,Q108__1,5
16063,2066,Q50,5
16064,2066,Q54_1,5
16065,2066,Q54_2,5
16066,2066,Q54_3,5
16067,2066,Q54_4,5
16068,2066,Q54_5,5
16069,2069,Q107,1
16070,2069,Q12,2
16071,2069,Q8,4
16072,2069,Q11,4
16073,2069,Q9,5
16074,2070,Q53_2,1
16075,2070,Q53_3,1
16076,2070,Q53_4,1
16077,2070,Q48,1
16078,2070,Q107__1,3
16079,2070,Q108__1,3
16080,2070,Q55,4
16081,2070,Q114,4
16082,2070,Q53_1,5
16083,2070,Q50,5
16084,2070,Q54_1,5
16085,2070,Q54_2,5
16086,2070,Q54_3,5
16087,2070,Q54_4,5
16088,2070,Q54_5,5
16089,2071,Q137,1
16090,2071,Q111,1
16091,2071,Q114_3,3
16092,2071,Q116__1,4
16093,2071,Q35,4
16094,2071,Q129,5
16095,2071,Q114_1,5
16096,2071,Q114_2,5
16097,2071,Q120,5
16098,2072,Q35,1
16099,2072,Q111,1
16100,2072,Q3,3
16101,2072,Q6_3,3
16102,2072,Q5,4
16103,2072,Q7,4
16104,2072,Q60,4
16105,2072,Q120,5
16106,2072,Q6_1,5
16107,2072,Q6_2,5
16108,2072,Q6_4,5
16109,2073,Q130,1
16110,2073,Q108,1
16111,2073,Q141,1
16112,2073,Q106_1,3
16113,2073,Q106_2,3
16114,2073,Q106_3,3
16115,2073,Q126,4
16116,2074,Q116__1,1
16117,2074,Q137,1
16118,2074,Q35,1
16119,2074,Q111,1
16120,2074,Q120,2
16121,2074,Q129,4
16122,2074,Q114_2,5
16123,2075,Q104,1
16124,2075,Q138,1
16125,2075,Q109,3
16126,2075,Q134,3
16127,2075,Q100,4
16128,2075,Q131,5
16129,2076,Q137,1
16130,2076,Q35,1
16131,2076,Q111,1
16132,2076,Q120,3
16133,2076,Q116__1,4
16134,2076,Q129,5
16135,2076,Q114_1,5
16136,2076,Q114_2,5
16137,2076,Q114_3,5
16138,2077,Q53_3,1
16139,2077,Q55,2
16140,2077,Q53_1,3
16141,2077,Q53_4,3
16142,2077,Q6_3,3
16143,2077,Q3,4
16144,2077,Q5,4
16145,2077,Q6_1,4
16146,2077,Q6_2,4
16147,2077,Q6_4,4
16148,2077,Q60,4
16149,2077,Q7,5
16150,2078,Q108,1
16151,2078,Q141,1
16152,2078,Q55,4
16153,2078,Q126,4
16154,2078,Q130,5
16155,2079,Q108,1
16156,2079,Q141,1
16157,2079,Q53_4,3
16158,2079,Q126,4
16159,2079,Q130,5
16160,2080,Q131,1
16161,2080,Q134,1
16162,2080,Q138,1
16163,2080,Q109,2
16164,2080,Q94,3
16165,2080,Q135,4
16166,2080,Q115,4
16167,2080,Q100,4
16168,2080,Q104,4
16169,2080,Q132,5
16170,2080,Q91_1,5
16171,2080,Q91_2,5
16172,2080,Q91_3,5
16173,2080,Q102_1,5
16174,2080,Q102_2,5
16175,2080,Q102_3,5
16176,2080,Q102_4,5
16177,2081,Q109,2
16178,2081,Q104,1
16179,2081,Q138,1
16180,2081,Q108,1
16181,2081,Q141,1
16182,2081,Q134,2
16183,2081,Q106_1,3
16184,2081,Q106_2,3
16185,2081,Q106_3,3
16186,2081,Q100,4
16187,2081,Q130,4
16188,2081,Q131,5
16189,2081,Q102_2,5
16190,2081,Q102_3,5
16191,2081,Q126,5
16192,2082,Q35,1
16193,2082,Q111,1
16194,2082,Q120,5
16195,2083,Q91_1,2
16196,2083,Q91_2,3
16197,2083,Q91_3,3
16198,2083,Q53_1,3
16199,2083,Q53_3,3
16200,2083,Q53_4,3
16201,2083,Q132,5
16202,2084,Q107__1,2
16203,2084,Q50,2
16204,2084,Q52,2
16205,2084,Q35,1
16206,2084,Q111,1
16207,2084,Q114,3
16208,2084,Q108__1,3
16209,2084,Q120,5
16210,2084,Q54_1,5
16211,2084,Q54_2,5
16212,2084,Q54_3,5
16213,2084,Q54_4,5
16214,2084,Q54_5,5
16215,2085,Q108,1
16216,2085,Q141,1
16217,2085,Q106_3,3
16218,2085,Q130,5
16219,2085,Q106_1,5
16220,2085,Q126,5
16221,2086,Q108,1
16222,2086,Q141,1
16223,2086,Q35,1
16224,2086,Q111,1
16225,2086,Q126,4
16226,2086,Q130,5
16227,2086,Q106_1,5
16228,2086,Q106_2,5
16229,2086,Q106_3,5
16230,2086,Q120,5
16231,2087,Q108,1
16232,2087,Q141,1
16233,2087,Q126,2
16234,2087,Q130,5
16235,2088,Q107__1,2
16236,2088,Q50,2
16237,2088,Q52,2
16238,2088,Q108,1
16239,2088,Q141,1
16240,2088,Q126,3
16241,2088,Q114,3
16242,2088,Q108__1,3
16243,2088,Q130,5
16244,2089,Q137,1
16245,2089,Q116__1,3
16246,2089,Q55,4
16247,2089,Q53_1,5
16248,2089,Q53_2,5
16249,2089,Q53_3,5
16250,2089,Q53_4,5
16251,2089,Q129,5
16252,2089,Q114_1,5
16253,2089,Q114_2,5
16254,2089,Q114_3,5
16255,2090,Q137,1
16256,2090,Q116__1,4
16257,2090,Q5,4
16258,2090,Q60,4
16259,2090,Q129,5
16260,2090,Q114_1,5
16261,2090,Q114_2,5
16262,2090,Q114_3,5
16263,2090,Q3,5
16264,2090,Q6_1,5
16265,2090,Q6_2,5
16266,2090,Q6_3,5
16267,2090,Q6_4,5
16268,2091,Q108,1
16269,2091,Q141,1
16270,2091,Q132,2
16271,2091,Q94,3
16272,2091,Q91_1,3
16273,2091,Q91_2,3
16274,2091,Q91_3,3
16275,2091,Q130,4
16276,2091,Q126,4
16277,2092,Q107,1
16278,2092,Q11,4
16279,2092,Q12,4
16280,2092,Q8,5
16281,2092,Q9,5
16282,2093,Q35,1
16283,2093,Q111,1
16284,2093,Q91_1,3
16285,2093,Q132,5
16286,2093,Q91_2,5
16287,2093,Q91_3,5
16288,2093,Q120,5
16289,2094,Q108,1
16290,2094,Q141,1
16291,2094,Q126,4
16292,2094,Q130,5
16293,2095,Q120,1
16294,2095,Q111,1
16295,2095,Q107__1,3
16296,2095,Q108__1,3
16297,2095,Q48,3
16298,2095,Q35,4
16299,2095,Q114,4
16300,2095,Q54_5,4
16301,2095,Q50,5
16302,2095,Q54_1,5
16303,2095,Q54_2,5
16304,2095,Q54_3,5
16305,2095,Q54_4,5
16306,2096,Q111,1
16307,2096,Q91_1,2
16308,2096,Q91_2,2
16309,2096,Q91_3,2
16310,2096,Q132,3
16311,2096,Q94,3
16312,2096,Q120,4
16313,2096,Q35,4
16314,2096,Q37_1,5
16315,2096,Q37_2,5
16316,2096,Q37_3,5
16317,2096,Q37_4,5
16318,2096,Q37_5,5
16319,2097,Q137,1
16320,2097,Q35,1
16321,2097,Q111,1
16322,2097,Q116__1,4
16323,2097,Q129,5
16324,2097,Q114_1,5
16325,2097,Q114_2,5
16326,2097,Q114_3,5
16327,2097,Q120,5
16328,2098,Q53_1,3
16329,2098,Q53_4,3
16330,2098,Q55,4
16331,2099,Q60,1
16332,2099,Q5,4
16333,2099,Q6_1,4
16334,2099,Q6_2,4
16335,2099,Q6_3,4
